id,customer_id,age,gender,income,education,marital_status,children,credit_score,purchase_frequency,avg_purchase_amount,days_since_last_purchase,total_purchases,returns_count,satisfaction_score,churned
570,570,39,女性,17113.322614038738,専門学校,離婚,0,877.3941038677201,9.725568323236475,5518.945316268622,48.9292178553315,18,1,1.757335013988282,False
571,571,45,女性,33533.8284657969,大学院,既婚,2,,2.681633284170006,2679.992952004484,32.28987144856967,20,4,1.8460820709769097,False
572,572,70,女性,28951.195691523437,高校,既婚,0,650.8763484885367,0.46792780168413545,3080.3612957477562,15.227668058887838,26,2,3.2275625530923775,False
573,573,49,女性,19546.15655463396,大学院,離婚,0,815.4754358850541,2.879323371178421,4397.309350168967,21.6237775622215,14,1,4.148226615961465,False
574,574,41,男性,18335.379787555234,大学,既婚,1,591.3327225694791,1.3115961637530196,3533.087835136202,48.74348000024316,17,1,2.257259514898769,False
575,575,57,男性,18108.213982092235,大学院,既婚,2,816.7382342938616,1.7208843914408747,1521.9473981105032,14.035392956002962,26,3,1.3386792571011576,False
576,576,11,男性,13888.20097262749,短大,独身,0,608.8528825862039,7.397919170066617,2986.0023021767884,14.736644248122388,28,2,2.8581538540976767,False
577,577,48,男性,49399.1178008775,短大,離婚,1,717.1698183821259,0.39265763305536183,3860.644536262685,3.0174955607540213,24,0,3.992440964639742,False
578,578,56,女性,18747.951374345343,大学院,離婚,0,592.7318359840701,8.789144896795797,1992.128444310077,73.80680812313649,16,3,1.8866553723495532,False
579,579,22,女性,40480.64592230601,短大,離婚,2,514.3963554855266,2.7901896679742384,3733.8973703182846,2.863504081131825,15,1,1.879698192157497,False
580,580,62,女性,47129.67037598044,大学,既婚,1,691.4594350540616,4.53249329420799,3351.1075496136486,31.34155602414644,17,0,4.788908109386844,False
581,581,50,男性,36284.84533050047,専門学校,離婚,0,713.9903400983533,0.4696429449991383,4252.133539106005,15.991854712931621,16,6,4.816614908476712,False
582,582,38,女性,17750.870636440723,短大,離婚,2,518.4114257673762,2.057610159140955,2422.1736132091187,15.607062230129472,15,1,4.961862928246306,False
583,583,54,女性,26953.408550532953,短大,独身,1,619.2941681091288,0.46991036522500523,4018.9181347184044,34.141042568352596,18,4,4.2306384062991205,False
584,584,79,女性,21761.599328133536,大学院,独身,2,770.0758961536907,16.291166711438038,3127.1661005273745,2.0835164063768317,21,3,1.7527366766717822,False
585,585,47,男性,14018.722962994045,大学,独身,2,710.011895079661,8.232108529276958,5063.509460871726,27.02033127886042,24,3,1.8479260831970454,False
586,586,48,女性,25904.698509311023,専門学校,既婚,1,610.4784998215949,3.0775314302571384,6876.155501406799,44.35647215717777,17,3,2.360900966089568,False
587,587,38,男性,12215.734396771686,大学院,離婚,0,590.2474298365545,1.2654535496152683,4729.142293361692,52.844955968928964,13,3,2.2725301253339634,False
588,588,32,男性,39888.35454476505,大学院,独身,0,844.8244325134776,13.54939225039567,3443.196738964238,5.609064174598276,17,1,4.826110996312036,True
589,589,57,男性,17460.41069820309,大学,独身,1,505.3067930197142,2.11252174269768,5980.74965118982,68.31309110284293,21,0,4.156295931526774,False
590,590,32,男性,24357.128274185387,専門学校,独身,0,644.0801425591397,0.8776300844567413,3572.580391787305,32.02615192248717,24,1,3.8960351686462156,False
591,591,46,女性,25378.1522637926,大学,離婚,3,503.5303126306056,4.140991648049674,2270.1842757910663,64.07522728330063,17,1,1.7438528962325273,False
592,592,37,男性,19351.93151064712,専門学校,離婚,0,781.4814644844281,14.391890679956557,2946.0424547935954,19.92400826090546,18,0,4.638102237449319,False
593,593,52,男性,29535.46136972928,大学,離婚,0,649.2876387791663,0.019188224242571057,3746.216423476856,23.428767102225507,20,1,4.311481518024696,False
594,594,50,女性,17370.839207590747,大学院,既婚,2,,1.3598628650472948,3819.1617742059693,75.41336375726851,21,3,1.6545673653116948,False
595,595,60,女性,34052.15669828914,大学院,既婚,0,926.8892309627608,13.939335454718183,2126.899433260352,69.05042806243343,18,0,4.48468132784389,False
596,596,37,男性,11237.482931337687,高校,独身,1,590.6527324263607,0.9381941434491006,2147.243733079145,17.834961373314556,17,0,2.088990145481885,False
597,597,40,女性,23463.229903413627,短大,離婚,1,824.8575914058533,0.6009240034054828,2690.8355725723713,9.62321366614326,16,2,1.3234789833284242,False
598,598,30,男性,58073.48669500967,大学,独身,1,610.9268085591812,4.222027753416456,3499.456970088019,14.985219275053506,17,1,3.62728922605684,False
599,599,38,男性,13357.513809862696,高校,離婚,0,626.6487542415101,9.89685259238518,3636.4702003478515,14.71913959481845,33,4,3.6152186375373225,False
600,600,50,男性,15695.471570602798,短大,離婚,1,913.81752566206,3.241919067177909,3110.042084985637,10.142614946763425,16,0,,False
601,601,56,男性,28479.902009133533,大学,離婚,0,633.8909622738327,26.073795015917618,2320.8096246966948,9.3830066359604,19,2,2.2754072357463295,False
602,602,31,女性,24095.753267143038,専門学校,既婚,0,512.5628595704752,5.684245942415068,5019.486330786758,59.212026864512765,20,4,4.971257849022154,False
603,603,58,男性,26247.21191552204,短大,既婚,0,,0.3848097046190835,2161.1215055115645,2.1726669442105346,22,2,3.7137066680349475,False
604,604,65,女性,,大学院,離婚,1,632.7263174832996,24.690734871447745,4405.9105418976405,33.95990858648727,29,4,3.9203006664133166,False
605,605,51,女性,30253.305622963202,高校,独身,0,686.709584173386,2.6203500298367812,3720.625153019839,5.69199047031166,19,1,1.8516691424172227,False
606,606,73,女性,38363.0455972775,短大,離婚,1,636.640220667223,1.6941929079601423,4376.91619863165,12.670978995116062,19,2,1.3151282840156573,False
607,607,33,女性,27035.58738631369,短大,離婚,3,871.5544616204764,4.080860469667863,2608.8636232719505,1.9055483451887043,13,0,2.1076067589637506,True
608,608,26,男性,19523.44192778446,大学院,独身,1,705.6735838835936,1.8142382930217082,2856.0754482734683,9.440238947854919,20,2,1.9955935407727678,False
609,609,18,女性,30831.335884245167,大学,離婚,3,542.5035372274182,0.45212693841716545,3030.59050963717,43.88503554200049,25,2,1.9381764029922124,False
610,610,67,男性,56950.68332279078,専門学校,独身,0,662.4546802023855,0.007146820667728733,2583.9659092985466,64.88869249293194,19,4,,False
611,611,54,女性,20613.121681155837,大学院,既婚,3,570.0370175832961,2.9853987369967583,3189.366338403756,7.512634965572743,18,1,3.2990227626216173,False
612,612,44,女性,13530.955610288209,専門学校,既婚,1,625.2286157497047,9.06583764283818,4787.323839195238,18.683336701671923,25,5,2.312413903367287,False
613,613,49,男性,38312.8387592786,大学,独身,0,558.9559289433178,4.246843848553109,2020.1960615320686,19.064696118788895,13,1,4.281380060190122,False
614,614,28,男性,20739.79127866127,短大,既婚,1,860.7118523206022,35.70032192630376,2447.5345421343377,62.0432535157773,13,0,1.735789671389536,False
615,615,81,男性,7432.854331483124,専門学校,既婚,1,580.8615384821778,1.6902939922558355,2369.1260346958084,43.16542856794456,14,3,2.858508283474178,True
616,616,46,女性,33648.065298473455,高校,独身,1,718.7564351994137,1.6456815058946759,2897.705573748191,21.589491832461245,22,1,1.05463134570432,False
617,617,46,女性,16853.875461041865,高校,既婚,0,617.6520578123373,0.8702758499483862,2862.189353865295,33.32788306954829,18,3,2.926729289820768,True
618,618,55,男性,21051.63185372172,大学院,離婚,0,534.158682742721,0.896013656543395,3758.1961552775306,56.38922004520632,25,4,1.2233528835058975,False
619,619,52,男性,26003.597304137766,大学,離婚,0,669.7649302899507,1.6786687189412497,3011.2692026438785,0.2875422376497068,20,0,4.910894047490574,False
620,620,48,男性,24227.650435818305,大学院,独身,0,690.0691837085707,7.871320279851195,3264.510095119836,15.4696193986955,16,1,4.162368514601651,False
621,621,33,男性,31405.110347346897,大学院,既婚,0,705.8626532754514,11.809382522213827,3359.456263939856,71.333217361089,15,2,2.9604459065458215,True
622,622,52,女性,17716.59083264094,大学院,離婚,1,387.77808454590576,18.461861677175133,3208.7002204046407,40.44835014296678,16,1,1.346349432717401,False
623,623,73,男性,28468.48312510111,高校,離婚,1,526.5154286330909,1.3217138537312954,3681.1994606032886,23.481745386009383,16,4,3.369781763161657,False
624,624,65,男性,19345.72340187586,高校,既婚,3,745.7554719021884,10.65567650180588,2873.5485838601867,22.627996340725108,26,1,4.0350550028075105,False
625,625,68,男性,31869.516632407205,大学院,既婚,0,557.6393037391208,1.9893830383155682,4884.93138746019,12.820745045160212,21,4,1.7628690120189812,False
626,626,37,男性,29961.95658297212,高校,離婚,1,670.2944050310111,0.5986527170030216,6389.9770384967815,22.05162625808154,23,0,3.2728333631499633,False
627,627,30,女性,13798.023675617309,大学,離婚,0,524.1975304771215,10.202062908402603,3684.4232976992794,31.959666070298482,24,0,4.256843593531472,False
628,628,43,男性,37910.79041570909,大学院,独身,0,723.160110215844,5.054458292639605,3191.982094663536,16.25726409749412,19,2,4.072991110585265,False
629,629,45,女性,16848.523021748253,高校,独身,0,743.1269595995574,0.9000066295496525,3595.2711546163614,37.56897265430853,26,4,4.211968071468611,False
630,630,61,男性,32992.28083978493,専門学校,離婚,0,723.1909906172367,2.8091146125685023,2142.4173520063027,59.24860328224831,21,4,4.517293699478879,False
631,631,19,男性,26466.72749067127,大学院,独身,1,753.2556812353597,1.6931767364350636,3146.4548080028926,5.041372812886575,19,1,4.750728408637881,False
632,632,67,女性,55220.62691143744,大学院,離婚,1,806.3900144899533,6.674102220721653,2393.716882665432,18.019611983466035,28,3,2.6220846208141437,False
633,633,42,男性,19697.89406610388,大学,離婚,0,532.5925868391025,3.0203384985828814,3473.7607481999457,15.728477479667808,20,1,3.275076410091509,False
634,634,38,女性,18496.588745720837,短大,独身,1,571.1328068848637,22.67819501339773,2397.2851956593936,34.89114567320279,23,1,,True
635,635,29,女性,21813.62813047596,短大,独身,2,739.7543570303794,0.28150263925654834,2688.037806311961,8.625161252227636,25,1,3.7885592557831327,False
636,636,20,男性,18928.237024803,大学,既婚,1,763.021977183748,2.192643154473778,1700.0428376476366,30.67045429554527,12,2,4.982080913057516,False
637,637,57,女性,32858.671148089066,大学,既婚,1,582.5657046428074,3.287936638526566,2096.50361941096,62.986692907603086,18,3,1.0547106044185766,True
638,638,46,女性,9816.74319151458,大学,既婚,1,575.6113934674415,3.4971700541264674,3315.8263278066943,16.245329199083205,26,3,2.4205328612631627,False
639,639,25,女性,13005.905342646873,短大,離婚,3,,1.898517694197366,2296.970079048789,72.57885987215876,18,0,2.12411170508081,False
640,640,25,女性,12914.403775746016,大学,独身,2,489.4905035956054,6.532616896680629,4101.599075770916,149.5654297351377,18,0,2.0492634006621384,False
641,641,39,女性,35424.317417409824,高校,離婚,0,522.8588817825924,10.387100869663207,2239.1089453986165,3.3645741977217614,21,0,1.890119129995543,False
642,642,70,女性,51808.353840191354,大学院,独身,0,525.2707354969847,13.96145181457003,3415.148823413287,7.960134765048139,27,1,3.8364953632609162,False
643,643,41,女性,20905.663680328074,大学院,離婚,1,620.5901526194367,8.176173452442143,2371.877966563975,90.1006887692664,20,2,1.3390378931012874,False
644,644,22,女性,20243.50212662421,専門学校,既婚,1,677.0836515833954,9.504977334592757,3346.4017146357946,95.33754945251509,20,3,3.9664353357733533,False
645,645,41,男性,22811.637047546472,専門学校,既婚,1,693.3472831642372,3.998601050856734,1881.0093522996247,3.084488495142247,23,2,3.7737033680650938,True
646,646,40,男性,39377.07807739631,大学院,既婚,0,,8.74028904572959,2602.02458443319,0.45336346054342186,15,3,2.0032165300035856,False
647,647,4,女性,13853.919014215942,高校,離婚,2,601.6012883719121,1.8084654916895055,2312.6192009472475,5.269913905572264,20,3,2.011335132660645,False
648,648,44,男性,24814.52612105205,短大,独身,1,662.3661495151262,2.5414671798830817,3885.3555318049002,165.73985643135228,21,4,3.5154423413780087,False
649,649,41,女性,35867.92836519333,短大,独身,1,500.3985442850573,1.9056653427178594,3424.3903653543384,5.953514135280141,23,2,4.048684421934711,False
650,650,55,女性,28298.01910721291,高校,既婚,1,745.9440532083089,3.1498041357705997,2059.5178554053246,20.94766256597448,22,1,4.505942452349462,False
651,651,72,男性,24216.531731026495,短大,既婚,0,778.5385279014271,1.6814185856311028,2804.682943684906,56.59880224715233,20,2,4.408558255417903,False
652,652,61,女性,,大学,既婚,0,587.441936231196,16.299979195840795,2364.459295717464,0.6183779440795454,17,2,4.859531976655413,False
653,653,40,女性,5700.925753332099,大学院,既婚,2,610.1563840651221,1.87597426110966,3964.2706026210826,27.827299032266083,15,2,3.3255395813460447,False
654,654,28,女性,30913.172290375318,大学院,独身,0,774.331222484517,0.5159506860086345,4365.365697656251,9.731437692980096,21,1,4.634622245361438,False
655,655,83,女性,15882.325377567327,高校,離婚,0,637.69484090101,3.7413671202917165,1934.3109735833218,59.487944229526484,15,1,4.234053093041643,False
656,656,45,男性,8819.174509308148,短大,離婚,2,708.8245445951629,0.2939703457438875,3820.019828578265,9.999684307342298,24,0,4.578670497256054,False
657,657,45,女性,28441.405421365474,専門学校,離婚,1,640.7694606199226,0.585721508937265,2328.573620883217,34.82315839344666,25,0,1.0465064051414665,False
658,658,44,女性,43775.486580539844,専門学校,離婚,2,805.6307388480275,1.2383941559485625,2763.145457158191,33.64595531489893,12,2,4.863611967463244,True
659,659,47,女性,20563.557663056697,短大,既婚,0,699.0079628251495,3.1213739138816177,3009.9425425842564,7.5113400334147356,21,1,2.8941206513859132,False
660,660,42,男性,35469.81292581828,専門学校,既婚,1,704.7655771919192,2.839193173025821,5140.89181913248,1.0625734875433368,19,7,4.192731958299372,False
661,661,36,女性,,高校,既婚,0,706.6306538733587,8.039492040466106,2205.7990030198475,15.790849243046539,18,1,1.5088164773511235,False
662,662,36,男性,42508.41038694153,高校,離婚,5,594.4886263672288,6.725275622860965,3829.2525895247827,10.240636454551925,25,1,2.5837643832558963,False
663,663,44,男性,50010.20005404024,短大,既婚,0,603.6760863077465,2.7784027780636835,2097.59908657863,49.66096090654083,25,1,2.0858426520839637,False
664,664,36,女性,31922.416243038995,専門学校,既婚,0,726.9245639559975,2.030107871350946,2054.5701340699047,48.337815439248374,25,2,2.166635082003748,False
665,665,34,女性,22873.09983682436,高校,独身,1,662.6412829433617,1.902414765694937,3006.5214786513916,18.320702126192835,12,4,1.493022479803527,False
666,666,46,男性,9887.40589098068,高校,独身,0,532.2388992188227,7.43599271154491,3000.453873270039,27.981158393191354,20,2,,False
667,667,41,女性,19476.59477948713,大学,既婚,2,837.310442462478,0.2673857875729551,1274.4939851937652,27.809898778810005,18,1,1.0369692583243126,False
668,668,67,男性,14448.945315670966,大学,独身,0,747.80718672971,0.06452278144436407,4221.21756029486,52.661347660129245,20,1,2.25002182794081,False
669,669,5,男性,65216.73317325231,高校,独身,0,653.7626323845019,7.937022012497476,1569.1129876603386,16.601683100061788,18,1,1.69764217286566,False
670,670,61,女性,20172.127297566967,短大,既婚,0,622.6499018200035,3.2422686584919305,2853.2636806027335,9.665997721713904,34,0,3.356155762433362,False
671,671,63,女性,23426.014237446845,大学院,既婚,0,669.8675857530083,0.7013769175005466,4439.444946142748,9.237968657161197,23,4,2.0170096104581754,False
672,672,13,男性,29020.062729179033,大学院,既婚,2,701.7520099157427,1.3430975135715875,5783.447227371446,23.048556229379095,22,1,2.0359938181123987,False
673,673,39,男性,22511.942455620803,高校,既婚,0,446.69992643299526,13.478431236121411,2673.343034078208,17.8886842945246,19,3,2.953352575981275,False
674,674,39,男性,51406.78878317019,高校,離婚,1,861.2349709485754,9.812844846287538,1939.3638286740788,17.40102542953613,18,3,3.610756157363703,False
675,675,23,男性,16133.857918746477,高校,離婚,2,571.011569083308,6.185667122174916,4390.351045727453,2.8668385298131445,20,3,1.4852188182606545,False
676,676,33,女性,24277.462446380898,短大,既婚,0,649.8094367011242,3.291074694399528,3864.3430213597053,38.039742825970016,27,2,1.7020458098619846,False
677,677,28,女性,15195.653426401414,大学,独身,1,653.4866882779146,3.673218118508009,2574.2211803760947,7.213906202586542,18,2,1.9886989783780704,False
678,678,71,女性,11384.2801024395,高校,既婚,1,849.6850218688851,18.49354508865844,2478.177679832493,6.580284630295297,18,3,4.894992856471842,False
679,679,59,女性,16221.867465456087,高校,既婚,1,641.1876158993306,16.87332897110837,2403.7429185609617,15.969564712403825,20,2,2.5886099997716814,False
680,680,64,女性,21622.32449726114,専門学校,独身,0,808.850729435363,1.2120717671570604,2688.1917624069565,7.7545094373700145,25,0,3.395960362524106,False
681,681,55,男性,17771.456606047486,短大,離婚,1,690.6727469461114,8.332808389512326,3277.4483046710307,26.301881194819792,14,3,1.9661712508639115,False
682,682,28,女性,15580.719666766036,高校,既婚,1,553.8115137794051,1.0985140508381348,2515.4214050531727,13.930827667153894,19,2,2.9618381006299517,False
683,683,37,女性,10903.523448779206,専門学校,既婚,0,663.4707468102805,1.2010510454636378,2612.6646477027907,17.875808087451954,10,4,1.2964766975438322,False
684,684,52,女性,21129.95991802438,大学院,離婚,0,638.1491278285088,5.636494734531828,3613.325093127551,23.111819915721092,18,2,1.1389685836893078,False
685,685,26,女性,10380.037952096129,高校,離婚,0,541.5929515095771,2.595978599019197,1910.7970882612267,6.827182465380906,23,1,2.8749341072858408,True
686,686,55,女性,32209.862770217253,高校,独身,1,685.7722769472242,13.40785011432452,2663.028489490933,5.07925625926127,16,3,2.5946371500736483,False
687,687,41,男性,,専門学校,離婚,1,652.2102749849856,0.466115338621994,1803.018879432559,63.713567658943354,25,2,1.5475212787673107,False
688,688,39,男性,10627.754957150804,短大,離婚,0,705.642170545854,3.5823414886985967,3079.5037473804623,17.060194870422794,29,2,3.750405715682935,False
689,689,55,男性,,高校,離婚,1,669.3352779598315,12.537082354262397,1665.995926352843,15.935626314375682,17,0,4.971613963597058,False
690,690,51,女性,15122.240155696916,大学院,独身,1,584.889710298593,11.722958761403834,3893.263527792136,1.0878519463272993,14,0,2.58258728478685,False
691,691,39,男性,25837.63051121518,高校,離婚,2,,0.8511500558260672,2009.4348276931896,20.67323863210102,15,4,3.498234543669578,False
692,692,62,男性,43054.63730109737,大学院,離婚,1,587.5601719746421,2.283563334258999,1751.4975264529166,24.234508233454516,21,1,4.851903769457943,False
693,693,28,女性,8624.94413844992,大学,独身,0,340.0329477216729,4.826372949618066,2672.891197991566,24.55048895351266,8,2,4.326139889787501,False
694,694,54,女性,23330.412351087612,大学,離婚,0,662.8652947954217,0.8681663560918025,4980.732200894244,36.830671666962054,17,1,2.854208893210743,False
695,695,53,女性,20331.64060762589,大学院,離婚,1,594.592627276601,17.21356246380777,3689.911437342909,5.861541344075154,19,1,3.9499579378396774,False
696,696,40,男性,30812.32459850001,短大,独身,1,688.2130504396634,12.31079644343585,1674.5600756565673,8.719519599156767,20,1,1.512540161002096,False
697,697,49,男性,24504.163334559507,高校,既婚,0,849.8871735939714,0.9133091476075816,1992.3346473781992,49.937495098783224,17,2,3.048415421855197,False
698,698,26,女性,15123.654709709002,高校,独身,4,852.7739693148058,0.6457362922081377,2647.364479401689,88.22063231640064,21,3,2.116241108719746,False
699,699,58,女性,18778.596799639978,大学,離婚,0,633.487707777816,0.4463887134224664,5834.278860800811,4.383140235363742,19,2,1.6446547515846444,False
700,700,42,男性,14794.149412024337,大学院,離婚,1,567.3484828753944,12.008915625571179,2249.1637413693165,20.653719127581134,20,1,2.7051236250181394,False
701,701,37,男性,,高校,離婚,2,708.4683281917922,1.0760245406848628,2254.614822417279,7.230682554756232,21,1,1.5240582177344577,False
702,702,60,女性,22262.43091373814,高校,独身,0,612.9774408133645,2.6917115327734544,4713.70176675977,1.858597362695629,23,2,3.7959404326979422,False
703,703,34,女性,56987.96264662253,短大,離婚,2,689.1776522346943,2.978753761993111,3160.457774947601,11.813656571537386,22,1,2.824960176213342,False
704,704,23,男性,,専門学校,離婚,0,583.9139237773146,4.569106968672832,4088.3633424852933,4.653601366760699,19,3,3.1245785302586553,False
705,705,21,女性,15456.68100779172,大学,独身,3,675.0692416022753,0.3721919846375493,2396.752890458526,37.12930804098889,24,2,1.585503754672628,False
706,706,54,男性,,大学,既婚,0,568.8025847706524,1.285820059351419,2891.4380302760956,22.889417320272887,19,1,1.559086644373978,False
707,707,25,男性,8941.245372452197,専門学校,既婚,2,768.4253416031466,13.403906033051406,4423.513455126535,4.658746395708401,13,3,3.3336617410404963,False
708,708,71,男性,9975.945542535173,高校,離婚,3,591.0022309247388,11.952171773750187,2854.2024669231437,0.2785367045838713,20,3,4.940038991317785,False
709,709,13,男性,25173.907628060613,短大,独身,2,716.110253573497,7.600057938611066,4175.193398716472,49.53234616010839,21,4,1.3850023329509025,False
710,710,70,女性,28406.194359456564,短大,離婚,0,523.5232716814481,0.09795960013547654,3348.206773913246,5.814621201583845,19,0,,False
711,711,48,女性,9990.647146599911,大学,独身,1,728.1173856610691,1.9801000329436467,2182.2490024039867,27.958631227835774,26,4,4.47783646615155,False
712,712,43,男性,34458.78175564291,短大,独身,1,553.36159307318,4.943752521816599,2966.401367287217,12.325875527003703,15,2,,False
713,713,36,男性,,専門学校,既婚,0,676.117680697451,1.6092300980850547,4001.462497619186,26.419451415934454,19,2,4.503542885467805,False
714,714,50,男性,23703.93876646922,高校,既婚,1,752.3200973347987,12.016819219025285,3643.954810949531,11.378732886981274,21,0,3.0971439334990047,False
715,715,44,男性,49321.25061566976,専門学校,独身,2,630.001710144322,5.024099871637139,2945.176806580034,2.7285960598077477,20,1,2.6330670957057034,False
716,716,61,男性,34489.82589498424,大学院,離婚,0,,0.37311515557303004,1690.00316941449,7.567517749009421,26,4,2.2387222574058234,False
717,717,46,女性,19259.017585841397,大学,既婚,1,699.6812507135921,11.984785950641347,1739.2383310166665,6.249812028823112,34,2,2.1884686325113676,False
718,718,47,女性,14106.682317010347,短大,離婚,0,565.9018601013452,15.822726396433058,1853.828655650366,16.759503633333782,31,3,2.223210329797915,False
719,719,39,女性,7510.762713602398,大学院,既婚,3,609.5754400802771,0.40449096710755905,2557.7093147339847,32.213239874224655,16,2,4.539212323840783,False
720,720,44,女性,15373.850726406055,短大,既婚,2,676.5462659495727,3.8002850603519485,2662.0842241824266,9.187851294964174,19,7,3.895180920699142,True
721,721,49,男性,19819.763602366864,高校,離婚,1,786.0676036107706,1.8074632395452104,1914.8155523625642,0.36430105370550625,21,2,3.6788920313246023,False
722,722,19,男性,13445.640907789984,高校,既婚,1,652.6553353799469,2.494807050890638,4051.140956616938,21.952733925913527,25,3,4.1949965958080035,True
723,723,24,男性,20627.316425872126,高校,既婚,0,652.2857509845123,0.990128426000182,2040.3349750900006,27.923823684709344,18,0,2.02845865201658,False
724,724,56,男性,22889.325408055785,短大,離婚,0,723.7512893622851,4.3146041869665455,1976.0047603321714,98.80029946607506,27,2,3.472171248327023,False
725,725,47,男性,19684.20879146237,大学院,既婚,0,655.0371896672997,15.847970960885409,3060.9197637331727,26.709246821679827,25,3,2.840264955831804,False
726,726,42,女性,15914.703504275978,高校,既婚,1,713.5530199832898,3.496556702805214,3992.4946337194974,19.112792986227202,21,3,4.129766540800773,False
727,727,45,男性,23964.463774496744,大学院,既婚,2,757.8533546062947,0.4327733050166285,5521.784610052998,25.557368527362232,17,3,2.237024441893142,False
728,728,50,女性,27473.311589847184,短大,離婚,0,617.2262849732001,4.837937677094687,3550.215256805159,78.8912991203951,22,3,3.572714467479583,True
729,729,36,女性,12769.316979724706,大学院,独身,2,322.49893660865445,2.0792668571670765,4788.387120369922,52.873852302110386,23,1,4.528849647269254,False
730,730,33,女性,44598.97652492157,短大,離婚,3,568.2072906414534,9.687112987905662,2072.234980407973,11.70157780533778,21,2,2.608601904779715,False
731,731,47,女性,20967.01848687686,短大,独身,1,770.8682010835303,2.851800305133488,5698.29210486131,8.124920290650985,20,2,1.2664883494698458,True
732,732,30,男性,22235.042436152296,大学,既婚,1,646.6235218602346,1.0711644034926406,1705.3994858653023,9.14011129473703,16,1,3.064203289367171,False
733,733,51,女性,31385.686111113013,短大,独身,0,616.0869729072101,1.0604346500803508,2562.780866383021,21.060857494358398,27,1,2.3838899512281038,False
734,734,19,女性,24750.675625685566,短大,離婚,2,766.6784993203207,7.321586132536629,3526.9746961145174,40.88313066071142,16,3,3.6889015221887,False
735,735,60,女性,,専門学校,離婚,2,639.8675083770104,1.543422764910269,1841.6826110999825,20.98819232735125,26,4,4.804131698994425,False
736,736,52,男性,25426.878002674915,高校,既婚,1,440.7466794250844,7.288595095576512,2257.21035228198,2.1061208623029635,24,1,2.942433271987388,False
737,737,48,男性,16216.447965856863,大学,独身,2,499.46979389916567,1.1526495090944535,2152.1513338132763,38.57509094338331,18,0,2.8647609206221354,True
738,738,59,男性,26390.29908235371,大学,既婚,1,691.8648020816905,1.9407275748193697,2716.0494564921546,49.19229467546899,20,2,3.618339200765841,False
739,739,69,女性,12433.340536908765,大学,既婚,2,643.3109058405273,3.1319958772761067,4566.3745639409835,10.253499800756645,26,1,1.4139900143742707,True
740,740,60,女性,,専門学校,離婚,0,795.4656478829222,14.340729435735742,2996.042469347708,32.7305523934746,15,2,,False
741,741,17,男性,21663.519692038877,短大,独身,0,576.6731316195824,13.421528585840283,2594.3228481968445,16.68472803621219,17,3,4.675917302001594,False
742,742,25,女性,19849.648365295187,高校,独身,0,,1.1588525047167866,1254.7638792573619,65.97902799055468,22,2,3.679770453455065,False
743,743,35,男性,20655.383039159533,大学院,独身,0,561.549692693998,2.217541096230726,3429.0089462337633,55.973593075658584,20,0,1.053776175933665,False
744,744,45,男性,8596.199597042812,短大,独身,2,597.9405822319547,0.8090628860210618,3778.206188585971,22.360510766758082,20,1,1.8185018902360794,False
745,745,52,女性,16741.35937811195,専門学校,既婚,2,460.8096098746376,3.56659718980225,1790.0414762521407,35.28154237510824,23,1,3.731349064115596,False
746,746,34,女性,23073.09388066075,短大,既婚,2,611.4315335949468,3.0863275966374353,2921.66311215753,64.45724152452465,18,0,4.057596810250297,False
747,747,47,女性,23859.27228937201,短大,離婚,0,644.8131136230098,11.551078785540035,3158.657760783959,20.538530416386315,31,4,4.3594382906961675,False
748,748,33,女性,13176.133838265427,専門学校,既婚,1,636.3669157534316,13.296684327353832,3981.367081806519,11.273580967747769,17,1,2.1687072135281795,False
749,749,35,男性,41475.32372913781,大学,既婚,0,864.955326373281,2.4190313730556987,2398.429584873442,42.03202500581559,27,2,4.7241143851102505,False
750,750,23,男性,14284.246646505844,大学,離婚,1,833.3484577176981,3.383790521074734,2292.4855287401583,7.456389148138032,29,0,3.2117875743115696,False
751,751,31,男性,35765.12731364402,高校,離婚,1,,11.328192951516181,2599.438685369686,14.756737866065752,21,4,3.7861560895515716,False
752,752,24,男性,27271.49184877909,高校,離婚,1,445.60633053474044,8.21776142717993,4382.309361179789,60.2364601189386,29,0,3.386955451119632,True
753,753,30,男性,15944.773034648548,大学,既婚,4,640.0799647068443,0.01831505994527427,4077.1505657074626,38.66657410835816,20,1,1.4909602186984818,False
754,754,60,女性,53511.691745360295,大学院,既婚,0,687.651013817062,1.9287503951810918,2961.930140633653,15.515926706838373,21,2,4.852458637539519,False
755,755,30,男性,12126.902177524224,短大,離婚,2,563.9515926617165,2.738954508412922,4047.816820766538,7.25238418548221,19,3,1.4915023195766106,False
756,756,84,男性,34876.79846925754,大学院,離婚,1,568.9024366074277,1.304981846255432,1464.6808354341263,13.200224145709617,14,1,2.0195278256447344,False
757,757,52,男性,36326.077799917104,短大,離婚,0,808.2554969312532,1.113041072512288,3780.0641592950183,10.026617472499407,16,2,4.254511520891921,True
758,758,47,女性,15751.484526482505,大学,既婚,1,624.2448428854696,0.19258423892073118,2131.0501197003364,5.810793422973158,16,4,3.4743878460044058,False
759,759,32,女性,44189.06547566884,高校,既婚,1,716.2250185695739,5.155278391529383,5064.989523747044,40.79926252036122,15,6,4.352596661505428,False
760,760,55,女性,,高校,独身,0,556.9694302145555,1.5225157203151085,2166.1931266981533,8.71337210971625,21,0,3.0629447534961796,False
